2,3,4,5,6
11.90,5.8700000000000001,3.42,2.34,1.90
11.76,5.8099999999999996,3.44,2.33,1.88
12.21,5.8099999999999996,3.46,2.36,1.84
12.00,5.8300000000000001,3.43,2.37,1.95
11.78,5.8499999999999996,3.46,2.29,1.97
12.20,5.9400000000000004,3.34,2.30,1.79
12.00,5.9699999999999998,3.56,2.30,1.73
11.91,5.9900000000000002,3.37,2.27,1.81
12.00,5.7599999999999998,3.35,2.32,1.88
12.37,5.8799999999999999,3.42,2.32,1.77
